,Question,Generated Answer,Topic,BLEU Score,ROUGE Score,Inference Time
123,"""Bagaimana dampak pandemi COVID-19 terhadap kunjungan dan pemeliharaan Candi Borobudur?""",Pandemi COVID-19 menyebabkan penurunan kunjungan wisatawan dan penundaan proyek pemeliharaan di Candi Borobudur. Pihak terkait terus berupaya menjaga keberlangsungan pemeliharaan dengan sumber daya yang tersedia.,Pemugaran,"{'bleu': 0.0, 'precisions': [0.48148148148148145, 0.11538461538461539, 0.0, 0.0], 'brevity_penalty': 0.513417119032592, 'length_ratio': 0.6, 'translation_length': 27, 'reference_length': 45}","{'rouge1': 0.40625000000000006, 'rouge2': 0.12903225806451613, 'rougeL': 0.28125, 'rougeLsum': 0.28125}",2.451094150543213
124,"""Bagaimana peran Stupa dalam merayakan peristiwa-peristiwa agama tertentu di Candi Borobudur?""","Stupa memiliki peran penting dalam merayakan peristiwa-peristiwa agama tertentu di Candi Borobudur, karena melambangkan konsep Parinirvana dan tahap-tahap seorang yogin dalam mencapai Kebuddhaan.",Pemugaran,"{'bleu': 0.05320997984010828, 'precisions': [0.56, 0.25, 0.13043478260869565, 0.045454545454545456], 'brevity_penalty': 0.31348618088260527, 'length_ratio': 0.46296296296296297, 'translation_length': 25, 'reference_length': 54}","{'rouge1': 0.3466666666666667, 'rouge2': 0.1917808219178082, 'rougeL': 0.21333333333333335, 'rougeLsum': 0.21333333333333335}",2.6086909770965576
125,"""Apakah ada keterkaitan antara lantai teras Candi Borobudur dengan konsep meditasi Buddha?""","Ya, terdapat keterkaitan antara lantai teras Candi Borobudur dengan konsep meditasi Buddha. Elemen-elemen lantai teras mencerminkan perjalanan spiritual yang terkait dengan praktik meditasi.",Pemugaran,"{'bleu': 0.1121497490206557, 'precisions': [0.7307692307692307, 0.44, 0.3333333333333333, 0.17391304347826086], 'brevity_penalty': 0.30352002442964, 'length_ratio': 0.45614035087719296, 'translation_length': 26, 'reference_length': 57}","{'rouge1': 0.4736842105263157, 'rouge2': 0.3513513513513513, 'rougeL': 0.34210526315789475, 'rougeLsum': 0.34210526315789475}",3.0357303619384766
126,"""Bagaimana peran masyarakat lokal dalam pelestarian Candi Borobudur?""","Masyarakat lokal sangat berperan dalam pelestarian Candi Borobudur, terlibat dalam pemeliharaan, pengawasan, pengelolaan, dan pelestarian budaya dan tradisi terkait situs tersebut.",Pemugaran,"{'bleu': 0.17805116070377824, 'precisions': [0.7692307692307693, 0.36, 0.16666666666666666, 0.08695652173913043], 'brevity_penalty': 0.7074036474040618, 'length_ratio': 0.7428571428571429, 'translation_length': 26, 'reference_length': 35}","{'rouge1': 0.6938775510204083, 'rouge2': 0.29787234042553196, 'rougeL': 0.40816326530612246, 'rougeLsum': 0.40816326530612246}",1.9567184448242188
127,"""Apa kegiatan-kegiatan acara atau promosi yang diadakan oleh Public Relations untuk menarik perhatian publik terhadap Taman Wisata Candi Borobudur?""","Public Relations Taman Wisata Candi Borobudur mengadakan berbagai kegiatan, seperti festival budaya, konser musik, tur gratis, workshop, dan kampanye promosi untuk menarik perhatian publik.",Pemugaran,"{'bleu': 0.009003698665351112, 'precisions': [0.9666666666666667, 0.5862068965517241, 0.2857142857142857, 0.18518518518518517], 'brevity_penalty': 0.0216373707194931, 'length_ratio': 0.20689655172413793, 'translation_length': 30, 'reference_length': 145}","{'rouge1': 0.29870129870129875, 'rouge2': 0.19736842105263158, 'rougeL': 0.28571428571428575, 'rougeLsum': 0.28571428571428575}",3.0819497108459473
128,"""Apakah ada variasi dalam desain Stupa di berbagai tingkat Candi Borobudur?""","Ya, terdapat empat variasi desain Stupa di berbagai tingkat Candi Borobudur yang berkontribusi pada komposisi arsitektur dan simbolisme candi.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.6666666666666666, 0.35, 0.0, 0.0], 'brevity_penalty': 0.2899359512667195, 'length_ratio': 0.44680851063829785, 'translation_length': 21, 'reference_length': 47}","{'rouge1': 0.41379310344827586, 'rouge2': 0.17857142857142858, 'rougeL': 0.3103448275862069, 'rougeLsum': 0.3103448275862069}",2.975043535232544
129,"""Bagaimana peran masyarakat lokal dalam pelestarian Candi Borobudur?""","Masyarakat lokal berperan penting dalam pemeliharaan, pengawasan, dan pengelolaan Candi Borobudur, serta pelestarian budaya dan tradisi yang terkait dengannya.",Pemugaran,"{'bleu': 0.2729218017854472, 'precisions': [0.782608695652174, 0.5, 0.38095238095238093, 0.3], 'brevity_penalty': 0.5934874977560278, 'length_ratio': 0.6571428571428571, 'translation_length': 23, 'reference_length': 35}","{'rouge1': 0.6382978723404255, 'rouge2': 0.4444444444444445, 'rougeL': 0.46808510638297873, 'rougeLsum': 0.46808510638297873}",2.8490068912506104
130,"""Apa yang dapat dipelajari dari pola penempatan Stupa di Candi Borobudur?""","Pola penempatan Stupa di Candi Borobudur memberikan wawasan tentang makna arsitektur dan simbolis candi, serta merefleksikan konsep Buddhis tentang jalan menuju pencerahan.",Pemugaran,"{'bleu': 0.08915746575159945, 'precisions': [0.6666666666666666, 0.43478260869565216, 0.36363636363636365, 0.2857142857142857], 'brevity_penalty': 0.2140240971774475, 'length_ratio': 0.39344262295081966, 'translation_length': 24, 'reference_length': 61}","{'rouge1': 0.36363636363636365, 'rouge2': 0.26666666666666666, 'rougeL': 0.2077922077922078, 'rougeLsum': 0.2077922077922078}",2.943967342376709
131,"""Bagaimana Public Relations berinteraksi dengan para pelanggan dan pengunjung untuk mendapatkan umpan balik positif?""","Public Relations dapat berinteraksi dengan pelanggan dan pengunjung melalui sesi tanya jawab, survei, media sosial, dan acara khusus. Jika saya tidak tahu jawabannya, saya akan mengatakan bahwa saya tidak tahu dan menawarkan untuk mencari informasi lebih lanjut.",Pemugaran,"{'bleu': 0.0160076111830087, 'precisions': [0.6046511627906976, 0.21428571428571427, 0.12195121951219512, 0.05], 'brevity_penalty': 0.09548012108868947, 'length_ratio': 0.2986111111111111, 'translation_length': 43, 'reference_length': 144}","{'rouge1': 0.24390243902439027, 'rouge2': 0.12345679012345678, 'rougeL': 0.23170731707317074, 'rougeLsum': 0.23170731707317074}",2.0379624366760254
132,"""Apa dampak sosial langsung dari peristiwa pengeboman Candi Borobudur tersebut?""",Dampak sosial langsung dari peristiwa pengeboman Candi Borobudur adalah rasa takut dan ketidakamanan yang dirasakan oleh masyarakat sekitar dan karyawan di tempat wisata tersebut.,Pemugaran,"{'bleu': 0.5309565039223723, 'precisions': [0.8, 0.6666666666666666, 0.5652173913043478, 0.5], 'brevity_penalty': 0.8521437889662112, 'length_ratio': 0.8620689655172413, 'translation_length': 25, 'reference_length': 29}","{'rouge1': 0.8571428571428572, 'rouge2': 0.7659574468085107, 'rougeL': 0.7346938775510204, 'rougeLsum': 0.7346938775510204}",2.6299350261688232
133,"""Apa yang membedakan Stupa di Candi Borobudur dengan struktur serupa di tempat lain?""","Stupa di Candi Borobudur unik dalam desain dan skala arsitekturnya, tidak umum ditemukan di Stupa lainnya. Simbolismenya juga berbeda, mewakili kosmologi Buddha dan perjalanan menuju pencerahan.",Pemugaran,"{'bleu': 0.04964576136304646, 'precisions': [0.4666666666666667, 0.13793103448275862, 0.07142857142857142, 0.037037037037037035], 'brevity_penalty': 0.43459820850707814, 'length_ratio': 0.5454545454545454, 'translation_length': 30, 'reference_length': 55}","{'rouge1': 0.32432432432432434, 'rouge2': 0.11111111111111112, 'rougeL': 0.21621621621621623, 'rougeLsum': 0.21621621621621623}",3.3541433811187744
134,"""Apakah Candi Borobudur pernah mengalami bencana alam yang merusak?""","Ya, Candi Borobudur pernah mengalami kerusakan akibat genangan air hujan yang merusak batu dan pondasi candi. Namun, candi ini telah berhasil dipulihkan dan dilestarikan melalui upaya konservasi dan rekonstruksi.",Pemugaran,"{'bleu': 0.24139873307314963, 'precisions': [0.6060606060606061, 0.40625, 0.3225806451612903, 0.23333333333333334], 'brevity_penalty': 0.654265252923595, 'length_ratio': 0.7021276595744681, 'translation_length': 33, 'reference_length': 47}","{'rouge1': 0.5, 'rouge2': 0.36363636363636365, 'rougeL': 0.5, 'rougeLsum': 0.5}",2.90685772895813
135,"""Apa risiko lingkungan yang dihadapi Candi Borobudur dan langkah-langkah yang diambil untuk mengatasi risiko tersebut?""","Candi Borobudur menghadapi risiko lingkungan seperti erosi, genangan air hujan, dan kerusakan batu. Langkah-langkah yang diambil untuk mengatasi risiko tersebut antara lain pembangunan saluran air, pemeliharaan struktur batu, dan pemantauan kondisi lingkungan.",Pemugaran,"{'bleu': 0.44404974234151573, 'precisions': [1.0, 0.8378378378378378, 0.6666666666666666, 0.5714285714285714], 'brevity_penalty': 0.5907775139012316, 'length_ratio': 0.6551724137931034, 'translation_length': 38, 'reference_length': 58}","{'rouge1': 0.7764705882352941, 'rouge2': 0.6506024096385543, 'rougeL': 0.7764705882352941, 'rougeLsum': 0.7764705882352941}",3.580240249633789
136,"""Apa yang mempengaruhi bentuk stupa di Candi Borobudur?""","Bentuk stupa di Candi Borobudur dipengaruhi oleh faktor-faktor seperti kepercayaan agama, tradisi arsitektur, dan analisis bentuk. Jika saya tidak mengetahui jawabannya, saya akan dengan jujur mengatakan bahwa saya tidak tahu.",Pemugaran,"{'bleu': 0.08932433195406003, 'precisions': [0.2857142857142857, 0.11764705882352941, 0.06060606060606061, 0.03125], 'brevity_penalty': 1.0, 'length_ratio': 1.0, 'translation_length': 35, 'reference_length': 35}","{'rouge1': 0.4482758620689655, 'rouge2': 0.32142857142857145, 'rougeL': 0.3448275862068965, 'rougeLsum': 0.3793103448275862}",3.1050071716308594
137,"""Apa makna simbolik dari elemen lantai teras Arupadhatu Candi Borobudur?""",Potongan teks yang diberikan tidak menyebutkan makna simbolik dari elemen lantai teras Arupadhatu Candi Borobudur. Saya tidak dapat menjawab pertanyaan ini.,Pemugaran,"{'bleu': 0.01442014513084609, 'precisions': [0.5217391304347826, 0.3181818181818182, 0.2857142857142857, 0.25], 'brevity_penalty': 0.04369879364633312, 'length_ratio': 0.24210526315789474, 'translation_length': 23, 'reference_length': 95}","{'rouge1': 0.1941747572815534, 'rouge2': 0.15841584158415842, 'rougeL': 0.17475728155339804, 'rougeLsum': 0.17475728155339804}",2.2835566997528076
138,"""Apa strategi Public Relations untuk mengatasi persepsi negatif yang mungkin dimiliki oleh sebagian masyarakat terhadap Taman Wisata Candi Borobudur?""","Strategi Public Relations untuk mengatasi persepsi negatif masyarakat terhadap Taman Wisata Candi Borobudur meliputi komunikasi terbuka, program edukasi, keterlibatan masyarakat, manajemen krisis, dan penguatan citra positif.",Pemugaran,"{'bleu': 0.11779465225115837, 'precisions': [0.5161290322580645, 0.26666666666666666, 0.1724137931034483, 0.10714285714285714], 'brevity_penalty': 0.5245779259399983, 'length_ratio': 0.6078431372549019, 'translation_length': 31, 'reference_length': 51}","{'rouge1': 0.7619047619047619, 'rouge2': 0.49180327868852464, 'rougeL': 0.6666666666666666, 'rougeLsum': 0.6666666666666666}",3.117767810821533
139,"""Apa yang menjadi tantangan terbesar dalam pelestarian Candi Borobudur ke depannya?""","Teks yang diberikan tidak menyebutkan apa yang tidak boleh dikatakan. Oleh karena itu, saya tidak dapat memberikan jawaban untuk pertanyaan ini.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.08333333333333333, 0.0, 0.0, 0.0], 'brevity_penalty': 0.5817778142098083, 'length_ratio': 0.6486486486486487, 'translation_length': 24, 'reference_length': 37}","{'rouge1': 0.0, 'rouge2': 0.0, 'rougeL': 0.0, 'rougeLsum': 0.0}",3.6299068927764893
140,"""Bagaimana peran pemerintah Indonesia dalam pemugaran Candi Borobudur setelah kemerdekaan?""","Pemerintah Indonesia memainkan peran penting dalam pemugaran dan pelestarian Candi Borobudur setelah kemerdekaan, termasuk melalui program konservasi dan pemeliharaan.",Pemugaran,"{'bleu': 0.06741708915578339, 'precisions': [0.6666666666666666, 0.35, 0.10526315789473684, 0.05555555555555555], 'brevity_penalty': 0.3507719269028113, 'length_ratio': 0.4883720930232558, 'translation_length': 21, 'reference_length': 43}","{'rouge1': 0.4642857142857143, 'rouge2': 0.2222222222222222, 'rougeL': 0.25, 'rougeLsum': 0.25}",2.8258001804351807
141,"""Bagaimana harapan untuk masa depan Candi Borobudur sebagai warisan budaya global?""","Harapannya meliputi pelestarian berkelanjutan, pendidikan masyarakat, pengembangan pariwisata yang bertanggung jawab, diplomasi budaya, dan penelitian berkelanjutan. Jika saya tidak mengetahui informasi yang Anda cari, saya akan dengan senang hati memberi tahu Anda bahwa saya tidak tahu.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.13953488372093023, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.075, 'translation_length': 43, 'reference_length': 40}","{'rouge1': 0.3880597014925373, 'rouge2': 0.061538461538461535, 'rougeL': 0.29850746268656714, 'rougeLsum': 0.3283582089552239}",3.7969870567321777
142,"""Bagaimana bentuk stupa di Candi Borobudur?""","Bentuk stupa di Candi Borobudur bervariasi, meliputi stupa tengah, teras bundar dengan slot persegi panjang, dan pagar stupa langkan.",Pemugaran,"{'bleu': 0.5235552916047165, 'precisions': [1.0, 0.8636363636363636, 0.7619047619047619, 0.65], 'brevity_penalty': 0.6474053920839111, 'length_ratio': 0.696969696969697, 'translation_length': 23, 'reference_length': 33}","{'rouge1': 0.8636363636363636, 'rouge2': 0.761904761904762, 'rougeL': 0.8636363636363636, 'rougeLsum': 0.8636363636363636}",3.0484845638275146
143,"""Mengapa Stupa di Candi Borobudur memiliki bentuk tertentu?""","Bentuk Stupa di Candi Borobudur dipengaruhi oleh arsitektur India dan simbolisme Buddha, mewakili gunung kosmik dan alam eksistensi dalam kosmologi Buddha.",Pemugaran,"{'bleu': 0.12812010211681263, 'precisions': [0.9130434782608695, 0.6818181818181818, 0.47619047619047616, 0.4], 'brevity_penalty': 0.21833184901672514, 'length_ratio': 0.39655172413793105, 'translation_length': 23, 'reference_length': 58}","{'rouge1': 0.5277777777777779, 'rouge2': 0.37142857142857144, 'rougeL': 0.4722222222222222, 'rougeLsum': 0.4722222222222222}",2.464167833328247
144,"""Apa yang dimaksud dengan aktivitas Public Relations di Candi Borobudur?""",Aktivitas Public Relations di Candi Borobudur mencakup kegiatan internal dan eksternal yang bertujuan menciptakan citra positif bagi perusahaan. Saya tidak menemukan informasi tentang apa yang dimaksud dengan aktivitas Public Relations dalam teks yang diberikan.,Pemugaran,"{'bleu': 0.09792531733010931, 'precisions': [0.3611111111111111, 0.14285714285714285, 0.058823529411764705, 0.030303030303030304], 'brevity_penalty': 1.0, 'length_ratio': 1.125, 'translation_length': 36, 'reference_length': 32}","{'rouge1': 0.39344262295081966, 'rouge2': 0.1694915254237288, 'rougeL': 0.36065573770491804, 'rougeLsum': 0.36065573770491804}",3.3081367015838623
145,"""Apa risiko lingkungan yang dihadapi Candi Borobudur dan langkah-langkah yang diambil untuk mengatasi risiko tersebut?""","Candi Borobudur menghadapi risiko lingkungan seperti erosi, genangan air hujan, dan kerusakan batu. Langkah-langkah yang diambil untuk mengatasi risiko tersebut meliputi pembangunan saluran air, pemeliharaan struktur batu, serta penelitian dan pemantauan lingkungan secara terus-menerus.",Pemugaran,"{'bleu': 0.45525918575093177, 'precisions': [0.95, 0.7692307692307693, 0.6578947368421053, 0.5405405405405406], 'brevity_penalty': 0.6376281516217733, 'length_ratio': 0.6896551724137931, 'translation_length': 40, 'reference_length': 58}","{'rouge1': 0.7727272727272727, 'rouge2': 0.627906976744186, 'rougeL': 0.75, 'rougeLsum': 0.75}",2.192998170852661
146,"""Apa langkah-langkah konkrit yang diambil oleh pemerintah setelah pengeboman Candi Borobudur?""","Pemerintah Indonesia mengambil langkah-langkah konkrit seperti proses hukum, pemugaran, dan peningkatan keamanan. Namun, informasi mengenai penolakan bantuan luar tidak tersedia dalam konteks yang diberikan.",Pemugaran,"{'bleu': 0.0859453664112559, 'precisions': [0.3103448275862069, 0.10714285714285714, 0.07407407407407407, 0.038461538461538464], 'brevity_penalty': 0.8711587695892689, 'length_ratio': 0.8787878787878788, 'translation_length': 29, 'reference_length': 33}","{'rouge1': 0.6, 'rouge2': 0.4166666666666667, 'rougeL': 0.6, 'rougeLsum': 0.6}",3.109696626663208
147,"""Apakah ada ritual atau upacara yang terkait dengan Stupa di Candi Borobudur?""","Ya, ada ritual dan upacara yang terkait dengan Stupa di Candi Borobudur, seperti perayaan festival Vaisakha dan penggunaan stupa sebagai lampu bakar selama festival tersebut.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.17857142857142858, 0.07407407407407407, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.4, 'translation_length': 28, 'reference_length': 20}","{'rouge1': 0.19047619047619052, 'rouge2': 0.1, 'rougeL': 0.19047619047619052, 'rougeLsum': 0.19047619047619052}",2.925722122192383
148,"""Bagaimana Candi Borobudur diwariskan dari generasi ke generasi?""","Candi Borobudur diwariskan melalui upaya pelestarian seperti pemugaran, pengawasan, dan pendidikan. Hal ini melibatkan peran serta masyarakat lokal, pemerintah, dan organisasi internasional seperti UNESCO.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.26666666666666666, 0.10344827586206896, 0.03571428571428571, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.6666666666666667, 'translation_length': 30, 'reference_length': 18}","{'rouge1': 0.35897435897435903, 'rouge2': 0.16216216216216214, 'rougeL': 0.35897435897435903, 'rougeLsum': 0.35897435897435903}",2.8083038330078125
149,"""Kapan rapat internasional untuk pemugaran candi Borobudur dilaksanakan?""","Maaf, saya tidak menemukan informasi tentang kapan rapat internasional untuk pemugaran Candi Borobudur dilaksanakan dalam teks yang disediakan.",Pemugaran,"{'bleu': 0.0, 'precisions': [0.25, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 1.0, 'translation_length': 20, 'reference_length': 20}","{'rouge1': 0.3888888888888889, 'rouge2': 0.17647058823529413, 'rougeL': 0.2777777777777778, 'rougeLsum': 0.2777777777777778}",2.3001224994659424
150,"""Bagaimana Candi Borobudur berperan dalam melestarikan bahasa dan sistem penulisan kuno?""","Candi Borobudur berperan penting dalam melestarikan bahasa kuno dan sistem penulisan melalui prasasti yang ditemukan di dindingnya. Prasasti-prasasti ini ditulis dalam bahasa Jawa Kuno, yang memberikan wawasan berharga tentang aspek agama, budaya, dan sejarah saat itu.",Sejarah,"{'bleu': 0.46070181908203445, 'precisions': [0.7560975609756098, 0.575, 0.48717948717948717, 0.42105263157894735], 'brevity_penalty': 0.8430477266690626, 'length_ratio': 0.8541666666666666, 'translation_length': 41, 'reference_length': 48}","{'rouge1': 0.7012987012987014, 'rouge2': 0.5599999999999999, 'rougeL': 0.5194805194805195, 'rougeLsum': 0.5194805194805195}",3.5852301120758057
151,"""Apakah ada bantuan internasional dalam upaya pemulihan dan rekonstruksi Candi Borobudur?""","Ya, bantuan internasional ditawarkan oleh UNESCO, namun ditolak oleh pemerintah Indonesia karena mereka merasa mampu menangani pemulihan dan rekonstruksi sendiri.",Sejarah,"{'bleu': 0.0, 'precisions': [0.2608695652173913, 0.09090909090909091, 0.0, 0.0], 'brevity_penalty': 0.7703813975921459, 'length_ratio': 0.7931034482758621, 'translation_length': 23, 'reference_length': 29}","{'rouge1': 0.13636363636363635, 'rouge2': 0.0, 'rougeL': 0.0909090909090909, 'rougeLsum': 0.0909090909090909}",3.365914821624756
152,"""Bagaimana peristiwa pengeboman Candi Borobudur mencerminkan dinamika politik dan sosial di Indonesia pada waktu itu?""","Peristiwa pengeboman Candi Borobudur mencerminkan ketegangan politik antara pemerintah Orde Baru dan kelompok yang merasa tidak diwakili, serta ketegangan sosial akibat tragedi Tanjung Priok 1984.",Sejarah,"{'bleu': 0.07040875745139412, 'precisions': [0.7777777777777778, 0.46153846153846156, 0.24, 0.16666666666666666], 'brevity_penalty': 0.20339760045860628, 'length_ratio': 0.38571428571428573, 'translation_length': 27, 'reference_length': 70}","{'rouge1': 0.45238095238095233, 'rouge2': 0.2682926829268293, 'rougeL': 0.38095238095238093, 'rougeLsum': 0.40476190476190477}",2.0701611042022705
153,"""Apa peran petunjuk arah mata angin dalam pengaturan relief-relief Borobudur dari sudut pandang arkeoastronomi?""","Petunjuk arah mata angin memberikan informasi tentang hubungan antara pengetahuan astronomi dan penempatan relief-relief di Candi Borobudur. Penempatan relief-relief tersebut mungkin terkait dengan pengamatan astronomi dan perhitungan pergerakan matahari, bulan, dan bintang.",Sejarah,"{'bleu': 0.4557357796065328, 'precisions': [0.6111111111111112, 0.5142857142857142, 0.4117647058823529, 0.3333333333333333], 'brevity_penalty': 1.0, 'length_ratio': 1.0588235294117647, 'translation_length': 36, 'reference_length': 34}","{'rouge1': 0.6349206349206349, 'rouge2': 0.5245901639344263, 'rougeL': 0.5714285714285715, 'rougeLsum': 0.5714285714285715}",3.7636449337005615
154,"""Apa jenis pemeliharaan rutin yang diperlukan untuk memastikan kualitas jalan di kawasan Candi Borobudur selalu optimal untuk fungsi komersial?""","Jenis pemeliharaan rutin meliputi perbaikan rutin kerusakan jalan, pembersihan dan pengelolaan sampah, perawatan lanskap, pemeliharaan fasilitas jalan, dan pengaturan lalu lintas.",Sejarah,"{'bleu': 0.0, 'precisions': [0.2692307692307692, 0.04, 0.0, 0.0], 'brevity_penalty': 0.39729471319771137, 'length_ratio': 0.52, 'translation_length': 26, 'reference_length': 50}","{'rouge1': 0.5901639344262294, 'rouge2': 0.3389830508474576, 'rougeL': 0.5901639344262294, 'rougeLsum': 0.5573770491803278}",2.6545212268829346
155,"""Bagaimana situasi politik di Indonesia pada saat pengeboman Candi Borobudur terjadi?""","Situasi politik saat itu ditandai oleh konflik antara Islam dan pemerintah, dengan pemerintah menekankan pembangunan ekonomi dan ideologi Pancasila.",Sejarah,"{'bleu': 0.29656904914508103, 'precisions': [0.5714285714285714, 0.4, 0.3157894736842105, 0.2777777777777778], 'brevity_penalty': 0.788127627745311, 'length_ratio': 0.8076923076923077, 'translation_length': 21, 'reference_length': 26}","{'rouge1': 0.4878048780487805, 'rouge2': 0.358974358974359, 'rougeL': 0.4878048780487805, 'rougeLsum': 0.4878048780487805}",3.2653141021728516
156,"""Bagaimana konsep keseimbangan dan harmoni tercermin dalam struktur Candi Borobudur?""","Konsep keseimbangan dan harmoni tercermin dalam susunan arsitektur dan simbolisme yang terdapat di Candi Borobudur, seperti susunan limas dan tingkatan yang mewakili dunia antara.",Sejarah,"{'bleu': 0.11972648924141271, 'precisions': [0.6923076923076923, 0.28, 0.16666666666666666, 0.08695652173913043], 'brevity_penalty': 0.5200417647285798, 'length_ratio': 0.6046511627906976, 'translation_length': 26, 'reference_length': 43}","{'rouge1': 0.5483870967741936, 'rouge2': 0.2, 'rougeL': 0.3548387096774194, 'rougeLsum': 0.3548387096774194}",3.10270357131958
157,"""Apakah atap pada relief Candi Borobudur memiliki pola tertentu?""","Ya, atap pada relief Candi Borobudur memiliki pola tertentu yang mencerminkan variasi tipologi atap bangunan berkonstruksi kayu.",Sejarah,"{'bleu': 0.0, 'precisions': [0.3157894736842105, 0.0, 0.0, 0.0], 'brevity_penalty': 0.3490180709313199, 'length_ratio': 0.48717948717948717, 'translation_length': 19, 'reference_length': 39}","{'rouge1': 0.17777777777777778, 'rouge2': 0.0, 'rougeL': 0.13333333333333333, 'rougeLsum': 0.13333333333333333}",2.854464292526245
158,"""Bagaimana mengintegrasikan aspek kebudayaan lokal dalam desain dan pengembangan ruang jalan yang mendukung fungsi komersial di sekitar Candi Borobudur?""","Sayangnya, informasi yang Anda berikan tidak berisi langkah-langkah spesifik untuk mengintegrasikan aspek kebudayaan lokal dalam desain dan pengembangan ruang jalan di sekitar Candi Borobudur.",Sejarah,"{'bleu': 0.12489451813391954, 'precisions': [0.6538461538461539, 0.48, 0.4166666666666667, 0.34782608695652173], 'brevity_penalty': 0.2704434370620157, 'length_ratio': 0.43333333333333335, 'translation_length': 26, 'reference_length': 60}","{'rouge1': 0.4594594594594595, 'rouge2': 0.36111111111111105, 'rougeL': 0.40540540540540543, 'rougeLsum': 0.40540540540540543}",3.0544607639312744
159,"""Bagaimana peristiwa pengeboman Candi Borobudur mempengaruhi persepsi dunia terhadap Indonesia?""",Pengeboman Candi Borobudur berdampak negatif pada citra Indonesia sebagai tujuan wisata yang aman dan menimbulkan kekhawatiran terhadap stabilitas politik dan keamanan negara.,Sejarah,"{'bleu': 0.11458141214171226, 'precisions': [0.5652173913043478, 0.18181818181818182, 0.09523809523809523, 0.05], 'brevity_penalty': 0.7703813975921459, 'length_ratio': 0.7931034482758621, 'translation_length': 23, 'reference_length': 29}","{'rouge1': 0.5106382978723404, 'rouge2': 0.22222222222222224, 'rougeL': 0.3829787234042554, 'rougeLsum': 0.3829787234042554}",2.359008312225342
160,"""Apa tujuan membangun Candi Borobudur?""","Candi Borobudur dibangun sebagai monumen Buddha dan penghormatan kepada ajaran Buddha, berfungsi sebagai tempat ibadah dan ziarah bagi umat Buddha.",Sejarah,"{'bleu': 0.48235880866720404, 'precisions': [0.5454545454545454, 0.5238095238095238, 0.45, 0.42105263157894735], 'brevity_penalty': 1.0, 'length_ratio': 1.5714285714285714, 'translation_length': 22, 'reference_length': 14}","{'rouge1': 0.7096774193548387, 'rouge2': 0.6896551724137931, 'rougeL': 0.7096774193548387, 'rougeLsum': 0.7096774193548387}",3.472402334213257
161,"""Apa peran promosi pariwisata dalam mendukung pengembangan fungsi komersial di sekitar Candi Borobudur, dan bagaimana dapat ditingkatkan?""","Promosi pariwisata sangat penting karena dapat meningkatkan jumlah pengunjung dan minat wisatawan untuk berpartisipasi dalam aktivitas komersial di sekitar Candi Borobudur. Cara meningkatkan promosi pariwisata antara lain melalui pemasaran digital, kerja sama dengan agen perjalanan, acara dan festival, promosi berkelanjutan, dan pengembangan paket wisata.",Sejarah,"{'bleu': 0.2801098611437868, 'precisions': [0.64, 0.4489795918367347, 0.3541666666666667, 0.2553191489361702], 'brevity_penalty': 0.6976763260710311, 'length_ratio': 0.7352941176470589, 'translation_length': 50, 'reference_length': 68}","{'rouge1': 0.7450980392156864, 'rouge2': 0.58, 'rougeL': 0.6666666666666667, 'rougeLsum': 0.6666666666666667}",3.3146252632141113
162,"""Apakah perlu ada peningkatan kapasitas layanan publik seperti toilet dan fasilitas umum lainnya untuk mendukung pertumbuhan fungsi komersial di sekitar Candi Borobudur?""","Ya, peningkatan kapasitas layanan publik seperti toilet dan fasilitas umum sangat diperlukan untuk mendukung pertumbuhan fungsi komersial di sekitar Candi Borobudur. Fasilitas yang memadai akan memenuhi kebutuhan pengunjung dan pelaku usaha.",Sejarah,"{'bleu': 0.45517073941977393, 'precisions': [0.9705882352941176, 0.8787878787878788, 0.78125, 0.6774193548387096], 'brevity_penalty': 0.5553063730019506, 'length_ratio': 0.6296296296296297, 'translation_length': 34, 'reference_length': 54}","{'rouge1': 0.7848101265822784, 'rouge2': 0.6753246753246753, 'rougeL': 0.7848101265822784, 'rougeLsum': 0.7848101265822784}",2.490543842315674
163,"""Kapan Candi Borobudur pertama kali dibangun?""","Saya tidak menemukan informasi tersebut dalam teks yang diberikan. Namun, saya dapat memberitahu Anda bahwa Candi Borobudur pertama kali dibangun pada abad ke-8 atau ke-9.",Sejarah,"{'bleu': 0.28977907494497107, 'precisions': [0.39285714285714285, 0.3333333333333333, 0.2692307692307692, 0.2], 'brevity_penalty': 1.0, 'length_ratio': 1.75, 'translation_length': 28, 'reference_length': 16}","{'rouge1': 0.5714285714285714, 'rouge2': 0.5, 'rougeL': 0.5714285714285714, 'rougeLsum': 0.5714285714285714}",3.1681461334228516
